id,asin,title,group,salesrank,similar_count,similar_asins,categories_count,categories_list,reviews_total,reviews_downloaded,reviews_avg_rating,reviews_list
31333,0761527141,"Living with the Boogeyman : Helping Your Child Cope with Fear, Terrorism, and Living in a World ofUncertainty",Book,1205500,0,,3,"|Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|General[11423] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|School-Age Children[11429] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Parenting Books[692288]",0,0,0,
31345,0553280333,Getting Well Again : The Bestselling Classic About the Simontons' Revolutionary Lifesaving Self-Awareness Techniques,Book,9753,5,0940687127;0595237452;0452280745;0060919833;1561700444,3,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Alternative Medicine[4696]|Healing[4702] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|General[172722] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Disorders & Diseases[4656]|Cancer[171141]|General[465674]",8,8,4.5,date:1998-1-25|user:ATVPDKIKX0DER|score:5|votes:29|help:29 ; date:1998-7-6|user:A3UUK9CO4SREG9|score:5|votes:4|help:4 ; date:1999-8-19|user:AU30D8AIOT6XS|score:5|votes:29|help:29 ; date:1999-9-14|user:ASQMK0JK3A9N7|score:5|votes:22|help:21 ; date:2002-11-26|user:A1G4DP6ACFMU7G|score:1|votes:21|help:2 ; date:2002-12-7|user:A1CK7JYNWCVZTL|score:5|votes:16|help:16 ; date:2003-11-8|user:A1691YG2APJT5L|score:5|votes:17|help:17 ; date:2003-11-21|user:A3UWC0L2IOXCJ7|score:5|votes:12|help:11
31407,1558747575,A Little Secret for Dealing With Teens,Book,225512,5,076152181X;1558742794;0399527893;0738208450;0743264932,5,"|Books[283155]|Subjects[1000]|Parenting & Families[20]|Family Relationships[11370]|General[11383] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|General[11423] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|Teenagers[11431] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|General[172722] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Parenting Books[692288]",4,4,5,date:2000-5-3|user:A2NNDY2STTWRQE|score:5|votes:2|help:2 ; date:2000-6-12|user:ACX55ZI1HV3HB|score:5|votes:2|help:2 ; date:2000-7-31|user:A3KM4N3MJSSKBF|score:5|votes:1|help:1 ; date:2001-9-21|user:AK9IFYGI936CJ|score:5|votes:0|help:0
31457,0820321753,"Because I Remember Terror, Father, I Remember You (Associated Writing Programs Award for Creative Nonfiction)",Book,101511,5,0312955421;1884178235;0595135544;097235350X;0451159411,5,"|Books[283155]|Subjects[1000]|Biographies & Memoirs[2]|Specific Groups[2437]|Women[2445] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Mental Health[4682]|Abuse & Self Defense[4683]|Sexual Abuse[4687] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Self-Help[4736]|General[4738] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Family Relationships[11370]|Dysfunctional Relationships[11376] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Self-Help[4736]|Abuse[282908]",24,24,5,date:1997-1-28|user:A2NIFRQ26SPSE|score:5|votes:2|help:2 ; date:1997-6-27|user:ATVPDKIKX0DER|score:5|votes:1|help:1 ; date:1997-6-28|user:ATVPDKIKX0DER|score:5|votes:3|help:1 ; date:1997-11-22|user:ATVPDKIKX0DER|score:5|votes:1|help:1 ; date:1998-8-4|user:ATVPDKIKX0DER|score:5|votes:2|help:2 ; date:1999-4-16|user:A2M7SRE1VOL9QH|score:5|votes:6|help:5 ; date:1999-4-20|user:ATVPDKIKX0DER|score:5|votes:6|help:3 ; date:1999-9-19|user:ATVPDKIKX0DER|score:5|votes:17|help:16 ; date:1999-11-1|user:A3P2WPX3UXKH46|score:5|votes:17|help:16 ; date:2000-2-28|user:A15OJEJ290I1YK|score:5|votes:30|help:28 ; date:2000-4-6|user:A4E3DWQTF7GSJ|score:5|votes:6|help:6 ; date:2000-8-8|user:A1VXG4DELT37C|score:5|votes:15|help:15 ; date:2001-2-12|user:A3SN9EF7GTNEU2|score:5|votes:9|help:9 ; date:2001-8-31|user:A2MJ2JNV9VSNYJ|score:5|votes:2|help:2 ; date:2002-3-17|user:A6A0TJLWHOOA2|score:5|votes:2|help:1 ; date:2003-5-22|user:A3G6SB73EAXC5H|score:5|votes:4|help:4 ; date:2003-8-13|user:A12LHJYM18V3AI|score:5|votes:1|help:1 ; date:2004-2-12|user:A1191LU2DSMTRS|score:5|votes:8|help:8 ; date:2004-6-22|user:A1YR4OM2QLQ1LY|score:1|votes:4|help:0 ; date:2004-6-29|user:A1H3H522WUOING|score:5|votes:12|help:11 ; date:2004-10-13|user:AX8WBTDEABCKO|score:5|votes:8|help:8 ; date:2004-10-16|user:AYA8K2F4Z2NF0|score:5|votes:2|help:2 ; date:2005-3-18|user:A1XYY6O0D366G7|score:5|votes:1|help:1 ; date:2005-4-29|user:A2UDO7YHFWFGX7|score:4|votes:2|help:2
31554,0923521437,"With You and Your Baby All the Way : Complete Guide to Pregnancy, Childbirth, Recovery, and Baby Care",Book,390318,5,1563058723;0789451158;1886039593;155297796X;055338290X,5,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Personal Health[282800]|Women's Health[4672]|Pregnancy & Childbirth[4676]|General[4679] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|Child Care[11416] ; |Books[283155]|Subjects[1000]|Medicine[13996]|Specialties[225827]|Obstetrics & Gynecology[14318] ; |Books[283155]|Subjects[1000]|Professional & Technical[173507]|Medical[173514]|Medicine[265542]|Surgery[227199]|Obstetrics & Gynecology[227195] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Pregnancy & Childbirth Books[692292]",11,11,5,date:1998-12-6|user:A12TWPB3B8LJSY|score:5|votes:1|help:1 ; date:1998-12-13|user:A3EP41H7Y2QKJ2|score:5|votes:1|help:1 ; date:1998-12-21|user:ATVPDKIKX0DER|score:3|votes:1|help:0 ; date:1999-1-2|user:A1MDK28ANJ04JR|score:5|votes:0|help:0 ; date:1999-3-4|user:A1K4MOGZRYGN4Y|score:5|votes:0|help:0 ; date:1999-3-6|user:ATVPDKIKX0DER|score:5|votes:0|help:0 ; date:1999-3-15|user:ATVPDKIKX0DER|score:5|votes:0|help:0 ; date:1999-3-18|user:ATVPDKIKX0DER|score:5|votes:0|help:0 ; date:1999-3-27|user:A1VCA4L8G6XQ9N|score:5|votes:2|help:2 ; date:1999-10-1|user:ATVPDKIKX0DER|score:5|votes:2|help:2 ; date:1999-11-4|user:ATVPDKIKX0DER|score:5|votes:1|help:1
31612,0789008203,"Children Exposed to Domestic Violence: Current Issues in Research, Intervention, Prevention, and Policy Development",Book,94164,5,1557987793;1853028274;0807031399;0761922776;0761971068,4,"|Books[283155]|Subjects[1000]|Parenting & Families[20]|Family Relationships[11370]|Dysfunctional Relationships[11376] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|Babies & Toddlers[11403]|Child Development[11406] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Child-Development Books[692276] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Social Sciences[11232]|Children's Studies[3048861]",2,2,5,date:2001-3-11|user:A2N2W4TR7G1F20|score:5|votes:1|help:1 ; date:2001-3-11|user:A2N2W4TR7G1F20|score:5|votes:3|help:2
31652,0310700159,"Body Book, The",Book,19517,5,0310700140;0310700647;0310702577;031070152X;0310702488,4,"|Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|Teenagers[11431] ; |Books[283155]|Subjects[1000]|Children's Books[4]|Ages 9-12[2786]|General[170063] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|General[298657] ; |Books[283155]|Subjects[1000]|Children's Books[4]|People & Places[3020]|Girls & Women[3068]|Nonfiction[768806]",6,6,5,date:2001-8-24|user:A2CF7GKOKB2YWL|score:5|votes:15|help:15 ; date:2002-5-9|user:A10GEJ5H0YEXNX|score:5|votes:11|help:11 ; date:2003-10-2|user:A3EI7G6EETHUEO|score:5|votes:4|help:4 ; date:2004-1-1|user:A3UN6WX5RRO2AG|score:5|votes:1|help:1 ; date:2004-6-23|user:A3UN6WX5RRO2AG|score:5|votes:1|help:1 ; date:2005-1-30|user:A3EE1NK3BT5HOX|score:4|votes:1|help:1
31765,0671898531,FOUNTAIN OF AGE,Book,233940,5,0316090077;0440508630;0743200241;0393322572;0380800713,4,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Personal Health[282800]|Aging[282840]|General[4655] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Social Sciences[11232]|General[11268] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Social Sciences[11232]|Sociology[11288]|General[11289] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Aging Parents[11352]|Aging[11354]",4,4,4.5,date:1998-8-4|user:AJQVMJT926UU2|score:5|votes:13|help:12 ; date:2000-7-30|user:A1G8G0AL78ZE83|score:4|votes:4|help:4 ; date:2000-8-27|user:AZHS4IQ7TG33P|score:5|votes:3|help:2 ; date:2001-12-22|user:AQWFU1HDX378W|score:3|votes:8|help:8
31860,0801021855,The Family: A Christian Perspective on the Contemporary Home,Book,154409,5,0205359051;0830815856;0830815953;0787939838;0884896064,5,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Relationships[4729]|Marriage[4734] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Family Relationships[11370]|General[11383] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|General[11423] ; |Books[283155]|Subjects[1000]|Religion & Spirituality[22]|Christianity[12290]|Christian Living[12333]|Relationships[69720]|Marriage[69722] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Parenting Books[692288]",5,5,4.5,date:1997-10-5|user:A26IO1T5WLX2YN|score:5|votes:3|help:3 ; date:1998-8-30|user:ATVPDKIKX0DER|score:5|votes:2|help:2 ; date:2000-5-23|user:A2VDQIOXO5XN6V|score:5|votes:17|help:13 ; date:2004-8-18|user:ACC4ECUHKXNWZ|score:3|votes:2|help:1 ; date:2005-3-17|user:A27F4LE666PWTE|score:5|votes:1|help:1
31972,0937750190,"How to Handle 1,000 Things at Once: A Fun Guide to Mastering Home & Personal Management",Book,80087,5,0937750131;0898791375;0937750085;0937750239;0898794617,5,"|Books[283155]|Subjects[1000]|Business & Investing[3]|Business Life[2558]|Time Management[2569] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Self-Help[4736]|Self-Esteem[4746] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Self-Help[4736]|Time Management[4750] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|General[172722] ; |[265523]|Amazon.com Stores[285080]|Home & Office[764512]|Business & Investing Books[767740]|Business Life[767776]|Time Management[767790]",3,3,4,date:2000-1-12|user:AZAHA3X1E59FV|score:4|votes:20|help:18 ; date:2003-12-17|user:A35QFEQ0GZZMYZ|score:3|votes:1|help:1 ; date:2004-7-12|user:A3200U2ZK58ZDO|score:5|votes:1|help:1
31990,1561451568,"Thanks, Mom!: A Collection of Stories and Artwork to Benefit Habitat for Humanity",Book,1538598,0,,3,|Books[283155]|Subjects[1000]|Nonfiction[53]|Social Sciences[11232]|Sociology[11288]|General[11289] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Family Relationships[11370]|Motherhood[11388] ; |Books[283155]|Subjects[1000]|Religion & Spirituality[22]|Spirituality[12809]|Inspirational[12817],1,1,5,date:1999-7-25|user:ATVPDKIKX0DER|score:5|votes:1|help:1
31995,1556520212,Look at Me: Creative Learning Activities for Babies and Toddlers (Recipe for Fun Series),Book,160091,5,0671317741;1561385751;0786884525;0876592221;0865734356,4,|Books[283155]|Subjects[1000]|Children's Books[4]|Sports & Activities[3371]|Activity Books[3373]|General[3378] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Education[10605]|General[10635] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|School-Age Children[11429] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Education[10605]|Preschool & Kindergarten[69824],1,1,5,date:2000-3-13|user:ABPXI7TE6Z195|score:5|votes:20|help:20
32059,1593160046,How to Help Your Husband Make More Money So You Can Be a Stay-At-Home Mom,Book,945487,5,1564144089;0767905652;0830819223;0761521496;0764226126,7,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Relationships[4729]|Interpersonal Relations[4732] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Self-Help[4736]|General[4738] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Self-Help[4736]|Personal Transformation[4745] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|General[172722] ; |Books[283155]|Formats[504358]|Books on CD[69724]|Nonfiction[1038318] ; |Books[283155]|Formats[504358]|Books on CD[69724]|Parenting & Families[1038320]|Interpersonal Relations[1038324] ; |Books[283155]|Formats[504358]|Books on CD[69724]|Health, Mind & Body[69729]|Self Help[1038378]",9,9,3.5,date:2003-1-4|user:A27298NN1SWTH5|score:5|votes:19|help:8 ; date:2003-2-28|user:ARCXFJ8TAFOYX|score:1|votes:72|help:9 ; date:2003-3-3|user:AAQCSXUXTPXGJ|score:4|votes:13|help:5 ; date:2003-3-4|user:A3N8G0TUJ5M38R|score:5|votes:20|help:14 ; date:2003-3-8|user:A19SEM0ETNUE8R|score:5|votes:18|help:13 ; date:2004-2-7|user:A22HR3MJ7EC9N2|score:5|votes:9|help:7 ; date:2004-3-6|user:A54JPCC36TR2J|score:1|votes:16|help:8 ; date:2004-5-9|user:A18KKXP8Q1YK79|score:5|votes:6|help:4 ; date:2004-6-22|user:AJXSL227Z3KNH|score:1|votes:7|help:3
32107,0195124855,Awakening Children's Minds: How Parents and Teachers Can Make a Difference,Book,349570,5,0131421743;0807742643;1579546951;0226644871;0394756347,6,"|Books[283155]|Subjects[1000]|Nonfiction[53]|Education[10605]|General[10635] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Education[10605]|Parent Participation[10671] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|General[11423] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|School-Age Children[11429] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Education[10605]|Preschool & Kindergarten[69824] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Parenting Books[692288]",1,1,5,date:2004-8-25|user:A1LJHK9GAQTOUP|score:5|votes:0|help:0
32123,0130139416,Ready to Use Fundamental Motor Skills & Movement Activities for Young Children,Book,109595,5,0130139432;0130139424;0742402703;0880117141;1843107546,6,"|Books[283155]|Subjects[1000]|Nonfiction[53]|Education[10605]|General[10635] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|Babies & Toddlers[11403]|Child Development[11406] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Education[10605]|Elementary School[69823] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Education[10605]|Education Theory[69829]|Educational Psychology[69834] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Education[10605]|Education Theory[69829]|Physical Education[69841] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Child-Development Books[692276]",0,0,0,
32223,1893163504,Longevity Revolution: As Boomers Become Elders,Book,177055,5,1585420433;1586481207;0380800713;0316090077;055334806X,5,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Personal Health[282800]|Aging[282840]|General[4655] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Current Events[10546]|General[10557] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Social Sciences[11232]|Gerontology[11270] ; |Books[283155]|Subjects[1000]|Nonfiction[53]|Social Sciences[11232]|Sociology[11288]|General[11289] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Aging Parents[11352]|Aging[11354]",2,2,4.5,date:2003-7-19|user:A1P7UCEBBJSKUX|score:4|votes:2|help:2 ; date:2004-5-10|user:A1A20UNYJRMF0N|score:5|votes:2|help:2
32360,1891665294,In Search of Mom: Journey of an Adoptee,Book,943750,0,,4,"|Books[283155]|Subjects[1000]|Biographies & Memoirs[2]|General[2375] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Adoption[11350] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Adoption Books[692268] ; |Books[283155]|Subjects[1000]|Biographies & Memoirs[2]|Memoirs[3048891]",4,4,5,date:1998-8-6|user:ATVPDKIKX0DER|score:5|votes:2|help:2 ; date:1998-12-9|user:ATVPDKIKX0DER|score:5|votes:2|help:2 ; date:1999-2-5|user:ATVPDKIKX0DER|score:5|votes:4|help:4 ; date:2000-6-14|user:A1HUEG9M6GQF5F|score:5|votes:4|help:4
32448,0878339639,The Defiant Child : A Parent's Guide to Oppositional Defiant Disorder,Book,4703,5,0060931027;0761529551;1572303212;0967050707;1878878638,4,"|Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|Discipline[11418] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Special Needs[11436]|General[11439] ; |Books[283155]|Subjects[1000]|Medicine[13996]|Specialties[225827]|Pediatrics[14389]|General[14392] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Personal Health[282800]|Children's Health[282948]|Special Needs Children[282964]",20,20,4.5,date:1997-11-20|user:ATVPDKIKX0DER|score:5|votes:42|help:41 ; date:1998-2-13|user:ATVPDKIKX0DER|score:5|votes:3|help:3 ; date:1998-5-21|user:ATVPDKIKX0DER|score:5|votes:8|help:7 ; date:1998-5-22|user:ATVPDKIKX0DER|score:5|votes:6|help:6 ; date:1998-11-12|user:ATVPDKIKX0DER|score:5|votes:53|help:53 ; date:1999-2-15|user:A33CI87RVZZEOL|score:5|votes:32|help:31 ; date:1999-4-30|user:A11AU06UJMVNTD|score:1|votes:51|help:47 ; date:1999-9-19|user:AK1X2TCTK58KL|score:5|votes:22|help:21 ; date:1999-10-10|user:A2RA14X17HHH2P|score:4|votes:31|help:30 ; date:2000-1-1|user:A255QK6E40BO5W|score:5|votes:38|help:33 ; date:2000-8-13|user:A1PNJURJ3ASZET|score:5|votes:54|help:50 ; date:2001-2-17|user:A3IHBLG33LWAMK|score:1|votes:124|help:5 ; date:2001-10-20|user:A3PC6ZD8YF0W8Y|score:5|votes:36|help:36 ; date:2002-2-10|user:ASXMZ4724ZYBS|score:5|votes:9|help:3 ; date:2002-3-13|user:A37VM15URWHLZ7|score:5|votes:13|help:10 ; date:2002-3-15|user:A34BSSL4J68GAM|score:5|votes:45|help:44 ; date:2002-4-20|user:ACQCR9FPIH53T|score:5|votes:21|help:20 ; date:2003-4-12|user:A10IMSEWFBKSOR|score:4|votes:4|help:3 ; date:2003-6-10|user:A1O4U97VHN9EK3|score:2|votes:96|help:90 ; date:2004-3-6|user:AJEUMP7O3RKDQ|score:5|votes:11|help:11
32463,1883272823,The Financial Guide to Divorce Settlement,Book,623956,2,0793127637;1558506004,7,|Books[283155]|Subjects[1000]|Business & Investing[3]|Finance[2604]|Finance & Investing[2608] ; |Books[283155]|Subjects[1000]|Business & Investing[3]|General[2612] ; |Books[283155]|Subjects[1000]|Business & Investing[3]|Investing[2665]|General[2669] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Family Relationships[11370]|Divorce[11373] ; |[265523]|Amazon.com Stores[285080]|Home & Office[764512]|Business & Investing Books[767740]|Finance[767866]|Finance & Investing[767872] ; |[265523]|Amazon.com Stores[285080]|Home & Office[764512]|Business & Investing Books[767740]|General[767880] ; |[265523]|Amazon.com Stores[285080]|Home & Office[764512]|Business & Investing Books[767740]|Investing[767974]|General[767982],0,0,0,
32544,0306459930,The Whole Parent : How to Become a Terrific Parent Even If You Didn't Have One,Book,803638,5,0891093117;1585422959;0671688782;1930429002;1930429010,2,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Self-Help[4736]|General[4738] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|General[11423]",2,2,5,date:1999-2-19|user:ATVPDKIKX0DER|score:5|votes:7|help:6 ; date:1999-2-19|user:ATVPDKIKX0DER|score:5|votes:2|help:2
32577,0761903119,Psychological Assessment of Sexually Abused Children and Their Families (Interpersonal Violence: The Practice Series),Book,495760,5,0803956959;0761919929;0393703274;0878687904;0890420254,3,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Psychology & Counseling[11119]|General[11175] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Psychology & Counseling[11119]|Testing & Measurement[11229] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Family Relationships[11370]|Dysfunctional Relationships[11376]",0,0,0,
32583,0738205451,Right from Wrong: Instilling a Sense of Integrity in Your Child,Book,566330,5,0738208450;0890877491;0890878250;0738205192;0787966568,3,|Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|Child Care[11416] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|General[11423] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|Morals & Responsibility[11427],0,0,0,
32622,1862072442,"Remind Me Who I Am, Again",Book,554973,4,0679740244;0892552905;0618509283;1594480001,5,"|Books[283155]|Subjects[1000]|Biographies & Memoirs[2]|General[2375] ; |Books[283155]|Subjects[1000]|Biographies & Memoirs[2]|Specific Groups[2437]|Women[2445] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Personal Health[282800]|Aging[282840]|General[4655] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Aging Parents[11352]|Aging[11354] ; |Books[283155]|Subjects[1000]|Biographies & Memoirs[2]|Memoirs[3048891]",6,6,4.5,date:2000-5-24|user:A1EULFTBPZ1DQB|score:4|votes:9|help:9 ; date:2000-5-24|user:A38J9LZN1MZ078|score:5|votes:0|help:0 ; date:2000-5-24|user:A38J9LZN1MZ078|score:5|votes:15|help:14 ; date:2000-6-8|user:A3HXWCV4DV8MP6|score:4|votes:20|help:13 ; date:2000-6-12|user:AXDVCH2UUEMFL|score:5|votes:8|help:7 ; date:2005-1-15|user:A2YF4ZMECJVLK9|score:4|votes:2|help:2
32718,1555610889,Your Pregnancy After 30 (Your Pregnancy Series),Book,498150,5,0380788195;0761526986;1555611494;1555613462;034531347X,2,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Personal Health[282800]|Women's Health[4672]|Pregnancy & Childbirth[4676]|General[4679] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|General[172722]",1,1,3,date:2003-4-10|user:A2HOLM5I1ARX9J|score:3|votes:19|help:19
32805,0933149603,Children With Spina Bifida: A Parent's Guide (The Special Needs Collection),Book,376268,5,0807855472;156592410X;0933149824;0933149867;0933149646,8,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Disorders & Diseases[4656]|Physical Impairments[4663] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Personal Health[282800]|General[4666] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|General[11423] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Special Needs[11436]|General[11439] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Exercise & Fitness[4645]|For Children[282937] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Personal Health[282800]|Children's Health[282948]|Special Needs Children[282964] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|General[298657] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Parenting Books[692288]",2,2,5,date:2000-2-3|user:A14OJS0VWMOSWO|score:5|votes:6|help:5 ; date:2000-6-26|user:A17S4PW8V6V45Y|score:5|votes:0|help:0
32832,1588082008,Day-by-Day Diabetes 2003,Book,757838,0,,2,"|Books[283155]|Subjects[1000]|Parenting & Families[20]|General[172722] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Disorders & Diseases[4656]|Diabetes[282810]|General[282811]",0,0,0,
32845,0440508630,Successful Aging,Book,33531,5,0316090077;0609807501;0761134239;0880117702;0380800713,3,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Personal Health[282800]|Aging[282840]|General[4655] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Aging Parents[11352]|Aging[11354] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Personal Health[282800]|Healthy Living[465686]",8,5,3.5,date:1999-7-4|user:A2XTTBXNX2FKOT|score:1|votes:29|help:14 ; date:2000-5-23|user:A20T2VB8SP34W9|score:5|votes:24|help:21 ; date:2001-3-15|user:A3L700KBIR3P2L|score:1|votes:10|help:8 ; date:2002-10-30|user:A3OELFGK3IM7WH|score:5|votes:3|help:3 ; date:2002-11-29|user:AY62FJ237VP07|score:5|votes:12|help:11
32987,1558749535,The 7 Best Things Happy Couples Do...plus one,Book,35650,5,1558746684;1579547737;155874777X;1558743413;1582380252,3,"|Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Relationships[4729]|Love & Romance[4733] ; |Books[283155]|Subjects[1000]|Health, Mind & Body[10]|Relationships[4729]|Marriage[4734] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Family Relationships[11370]|General[11383]",1,1,5,date:2002-9-2|user:A5GG0AE1WTFDE|score:5|votes:7|help:5
33143,0809138441,Annulment: The Wedding That Was : How the Church Can Declare a Marriage Null,Book,77420,5,0818906677;0879461276;006250990X;0536001723;0809140667,8,|Books[283155]|Subjects[1000]|Law[10777]|Family & Health Law[227139]|Divorce & Separation[10855] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Family Relationships[11370]|Divorce[11373] ; |Books[283155]|Subjects[1000]|Religion & Spirituality[22]|Christianity[12290]|Catholicism[12292]|General[12295] ; |Books[283155]|Subjects[1000]|Religion & Spirituality[22]|Christianity[12290]|Church History[12350]|Catholic[12352] ; |Books[283155]|Subjects[1000]|Religion & Spirituality[22]|Christianity[12290]|Clergy[12360]|Pastoral Counseling[12366] ; |Books[283155]|Subjects[1000]|Religion & Spirituality[22]|Christianity[12290]|Theology[12449]|Catholic[12455] ; |Books[283155]|Subjects[1000]|Religion & Spirituality[22]|Other Practices[12761]|Ritual[12771] ; |Books[283155]|Subjects[1000]|Religion & Spirituality[22]|Christianity[12290]|Christian Living[12333]|Relationships[69720]|Divorce[69723],2,2,5,date:1999-5-22|user:ANFKUAN80MUFJ|score:5|votes:52|help:51 ; date:2003-11-1|user:A2GJ98824GGXGP|score:5|votes:5|help:4
33171,0553269674,The Early Childhood Years : The 2 to 6 Year Old,Book,80113,5,0553264389;055357406X;188483485X;0452279895;0452265746,5,"|Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|Babies & Toddlers[11403]|Child Development[11406] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|Parenting[11401]|Babies & Toddlers[11403]|Toddlers[11412] ; |Books[283155]|Subjects[1000]|Parenting & Families[20]|General[172722] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Child-Development Books[692276] ; |[540744]|Specialty Stores[547930]|Books, Music & More[559958]|Books, Music & Videos for Parents[692266]|Toddler-Development Books[692300]",0,0,0,
